"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_FUEL_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"11",7364,721028,"Ozark-Ouachita Dry Oak Woodland",7364,2364,"Tr Ozark-Ouachita Dry Oak Woodland","Tree","Hardwood",662,"Post Oak Woodland and Savanna","SAF 40: Post Oak-Blackjack Oak","Tree-dominated","Open tree canopy","Deciduous open tree canopy",85,187,194,0.333333,0.733333,0.760784,160353,5.9
"12",7367,2773936,"Ozark-Ouachita Shortleaf Pine Forest and Woodland",7367,2367,"Tr Ozark-Ouachita Shortleaf Pine Forest and Woodland","Tree","Conifer",690,"Shortleaf Pine-Oak Forest and Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",116,214,190,0.454902,0.839216,0.745098,616909,22.6
"13",7371,25440,"West Gulf Coastal Plain Pine Forest",7371,2371,"Tr West Gulf Coastal Plain Pine Forest","Tree","Conifer",689,"Shortleaf Pine Woodland","SAF 82: Loblolly Pine-Hardwood","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",145,255,115,0.568627,1,0.45098,5658,0.2
"14",7378,667,"West Gulf Coastal Plain Sandhill Shortleaf Pine Forest and Woodland",7378,2378,"Tr West Gulf Coastal Plain Sandhill Shortleaf Pine Forest and Woodland","Tree","Conifer",689,"Shortleaf Pine Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",116,214,190,0.454902,0.839216,0.745098,148,0
"15",7415,100,"Arkansas Valley Prairie",7415,2415,"Tr Arkansas Valley Prairie and Woodland","Herb","Grassland",688,"Prairies and Barrens","SRM 732: Cross Timbers-Texas Little Bluestem-Post Oak","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,153,0,1,0.6,0,22,0
"16",7428,592,"West Gulf Coastal Plain Northern Calcareous Prairie",7428,2428,"He West Gulf Coastal Plain Northern Calcareous Prairie","Herb","Grassland",688,"Prairies and Barrens","SRM 717: Little Bluestem-Indiangrass-Texas Wintergrass","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,148,71,1,0.580392,0.278431,132,0
"17",7442,479,"Arkansas Valley Prairie and Woodland",7415,2415,"Tr Arkansas Valley Prairie and Woodland","Tree","Hardwood",688,"Prairies and Barrens","SRM 732: Cross Timbers-Texas Little Bluestem-Post Oak","Tree-dominated","Open tree canopy","Deciduous open tree canopy",255,153,0,1,0.6,0,107,0
"18",7458,8,"West Gulf Coastal Plain Pine Flatwoods",7458,2458,"Tr West Gulf Coastal Plain Pine Flatwoods","Tree","Conifer",684,"Pine Flatwoods","SAF 82: Loblolly Pine-Hardwood","Tree-dominated","Open tree canopy","Evergreen open tree canopy",145,255,115,0.568627,1,0.45098,2,0
"19",7462,353,"West Gulf Coastal Plain Seepage Swamp and Baygall",7462,2462,"Tr West Gulf Coastal Plain Seepage Swamp and Baygall","Tree","Riparian",694,"Atlantic Swamp Forests","LF 47: Gulf Coastal Plain Swamp","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",216,216,191,0.847059,0.847059,0.74902,79,0
"20",7505,20057,"Ouachita Novaculite Glade and Woodland",7505,2505,"Tr Ouachita Novaculite Glade and Woodland","Tree","Hardwood",662,"Post Oak Woodland and Savanna","SAF 40: Post Oak-Blackjack Oak","Tree-dominated","Sparse tree canopy","Mixed evergreen-deciduous sparse tree canopy",85,187,194,0.333333,0.733333,0.760784,4461,0.2
"21",7506,1529,"West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods",7506,2506,"Tr West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods","Tree","Riparian",673,"Hardwood Flatwoods","SAF 88: Willow Oak-Water Oak-Diamondleaf Oak","Tree-dominated","Open tree canopy","Deciduous open tree canopy",145,255,115,0.568627,1,0.45098,340,0
"22",7507,291528,"Ozark-Ouachita Shortleaf Pine-Bluestem Woodland",7507,2507,"Tr Ozark-Ouachita Shortleaf Pine-Bluestem Woodland","Tree","Conifer",689,"Shortleaf Pine Woodland","SAF 75: Shortleaf Pine","Tree-dominated","Open tree canopy","Evergreen open tree canopy",116,214,190,0.454902,0.839216,0.745098,64834,2.4
"23",7519,6,"East-Central Texas Plains Post Oak Savanna and Woodland",7519,2519,"Tr East-Central Texas Plains Post Oak Savanna and Woodland","Tree","Hardwood",662,"Post Oak Woodland and Savanna","SAF 40: Post Oak-Blackjack Oak","Tree-dominated","Open tree canopy","Deciduous open tree canopy",85,187,194,0.333333,0.733333,0.760784,1,0
"24",7582,1917513,"Ozark-Ouachita Oak Forest and Woodland",7367,2582,"Tr Ozark-Ouachita Oak Forest and Woodland","Tree","Hardwood",690,"Shortleaf Pine-Oak Forest and Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Deciduous closed tree canopy",116,214,190,0.454902,0.839216,0.745098,426445,15.6
"25",7583,918072,"Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland",7367,2583,"Tr Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland","Tree","Conifer-Hardwood",690,"Shortleaf Pine-Oak Forest and Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Mixed evergreen-deciduous closed tree canopy",116,214,190,0.454902,0.839216,0.745098,204174,7.5
"26",7584,21179,"West Gulf Coastal Plain Hardwood Forest",7371,2584,"Tr West Gulf Coastal Plain Hardwood Forest","Tree","Hardwood",689,"Shortleaf Pine Woodland","SAF 82: Loblolly Pine-Hardwood","Tree-dominated","Closed tree canopy","Deciduous closed tree canopy",145,255,115,0.568627,1,0.45098,4710,0.2
"27",7585,5206,"West Gulf Coastal Plain Pine-Hardwood Forest",7371,2585,"Tr West Gulf Coastal Plain Pine-Hardwood Forest","Tree","Conifer-Hardwood",689,"Shortleaf Pine Woodland","SAF 82: Loblolly Pine-Hardwood","Tree-dominated","Closed tree canopy","Mixed evergreen-deciduous closed tree canopy",145,255,115,0.568627,1,0.45098,1158,0
"28",7586,522,"West Gulf Coastal Plain Sandhill Oak Forest and Woodland",7378,2586,"Tr West Gulf Coastal Plain Sandhill Oak Forest and Woodland","Tree","Hardwood",689,"Shortleaf Pine Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Deciduous closed tree canopy",116,214,190,0.454902,0.839216,0.745098,116,0
"29",7587,182,"West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland",7378,2587,"Tr West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland","Tree","Conifer-Hardwood",689,"Shortleaf Pine Woodland","SAF 76: Shortleaf Pine-Oak","Tree-dominated","Closed tree canopy","Mixed evergreen-deciduous closed tree canopy",116,214,190,0.454902,0.839216,0.745098,40,0
"30",7590,32,"West Gulf Coastal Plain Hardwood Flatwoods",7458,2590,"Tr West Gulf Coastal Plain Hardwood Flatwoods","Tree","Hardwood",684,"Pine Flatwoods","SAF 82: Loblolly Pine-Hardwood","Tree-dominated","Open tree canopy","Deciduous open tree canopy",145,255,115,0.568627,1,0.45098,7,0
"31",7591,3,"West Gulf Coastal Plain Pine-Hardwood Flatwoods",7458,2591,"Tr West Gulf Coastal Plain Pine-Hardwood Flatwoods","Tree","Conifer-Hardwood",684,"Pine Flatwoods","SAF 82: Loblolly Pine-Hardwood","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",145,255,115,0.568627,1,0.45098,1,0
"32",7905,77944,"Eastern Cool Temperate Urban Deciduous Forest",7905,2913,"Dtd Urban Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",112,68,137,0.439216,0.266667,0.537255,17334,0.6
"33",7906,134088,"Eastern Cool Temperate Urban Evergreen Forest",7906,2914,"Dtc Urban Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",170,102,205,0.666667,0.4,0.803922,29820,1.1
"34",7907,79489,"Eastern Cool Temperate Urban Mixed Forest",7907,2915,"Dtm Urban Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",194,158,215,0.760784,0.619608,0.843137,17678,0.6
"35",7908,17801,"Eastern Cool Temperate Urban Herbaceous",7908,2916,"Dgr Urban Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",202,122,245,0.792157,0.478431,0.960784,3959,0.1
"36",7909,10030,"Eastern Cool Temperate Urban Shrubland",7909,2917,"Dsh Urban Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",207,171,215,0.811765,0.670588,0.843137,2231,0.1
"37",7925,5806,"Eastern Cool Temperate Developed Deciduous Forest",7925,2908,"Dtd Developed Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",64,61,168,0.25098,0.239216,0.658824,1291,0
"38",7926,2723,"Eastern Cool Temperate Developed Evergreen Forest",7926,2909,"Dtc Developed Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",102,119,205,0.4,0.466667,0.803922,606,0
"39",7927,1677,"Eastern Cool Temperate Developed Mixed Forest",7927,2910,"Dtm Developed Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",68,79,137,0.266667,0.309804,0.537255,373,0
"40",7928,100,"Eastern Cool Temperate Developed Shrubland",7928,2912,"Dsh Developed Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",122,142,245,0.478431,0.556863,0.960784,22,0
"41",7929,2458,"Eastern Cool Temperate Developed Herbaceous",7929,2911,"Dgr Developed Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",158,170,215,0.619608,0.666667,0.843137,547,0
"42",7970,765,"Eastern Cool Temperate Orchard",7970,2960,"Dab Orchard","Tree","Agricultural",60,"Agricultural-Orchard","LF 80: Agriculture","Tree-dominated","Open tree canopy","Deciduous open tree canopy",210,28,94,0.823529,0.109804,0.368627,170,0
"43",7971,3,"Eastern Cool Temperate Vineyard",7971,2961,"Da Vineyard","Agriculture","Agricultural",61,"Agricultural-Vineyard","LF 80: Agriculture","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",168,0,132,0.658824,0,0.517647,1,0
"44",7973,25,"Eastern Cool Temperate Row Crop - Close Grown Crop",7973,2963,"Da Row Crop - Close Grown Crop","Agriculture","Agricultural",63,"Agricultural-Row Crop-Close Grown Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,245,140,1,0.960784,0.54902,6,0
"45",7974,3856,"Eastern Cool Temperate Row Crop",7974,2964,"Da Row Crop","Agriculture","Agricultural",64,"Agricultural-Row Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,255,119,0.980392,1,0.466667,858,0
"46",7975,93,"Eastern Cool Temperate Close Grown Crop",7975,2965,"Da Close Grown Crop","Agriculture","Agricultural",65,"Agricultural-Close Grown Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,237,119,1,0.929412,0.466667,21,0
"47",7976,1010,"Eastern Cool Temperate Fallow/Idle Cropland",7976,2966,"Dab Fallow/Idle Cropland","Herb","Agricultural",66,"Agricultural-Fallow/Idle Cropland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,255,119,1,1,0.466667,225,0
"48",7977,755419,"Eastern Cool Temperate Pasture and Hayland",7977,2967,"Dab Pasture and Hayland","Herb","Agricultural",67,"Agricultural-Pasture and Hayland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",227,212,28,0.890196,0.831373,0.109804,168001,6.2
"49",7978,542,"Eastern Cool Temperate Wheat",7978,2968,"Da Wheat","Agriculture","Agricultural",68,"Agricultural-Wheat","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,227,163,0.980392,0.890196,0.639216,121,0
"50",7979,3,"Eastern Cool Temperate Aquaculture",7979,2969,"Da Aquaculture","Agriculture","Agricultural",69,"Agricultural-Aquaculture","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",210,255,237,0.823529,1,0.929412,1,0
"51",9064,110,"Central Interior Acidic Cliff and Talus",9064,2497,"Sps Central Interior and Appalachian Sparsely Vegetated Systems","Sparse","Sparsely Vegetated",700,"Sparse Vegetation","LF 33: Sparsely Vegetated","No Dominant Lifeform","Sparsely vegetated","Sparsely vegetated",100,100,100,0.392157,0.392157,0.392157,24,0
"52",9207,95977,"Ozark-Ouachita Riparian Forest",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Tree","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",0,92,0,0,0.360784,0,21345,0.8
"53",9211,18748,"Red River Large Floodplain Forest",9211,2473,"Tr Gulf and Atlantic Coastal Plain Floodplain Systems","Tree","Riparian",666,"Eastern Floodplain Forests","SAF 92: Sweetgum-Willow Oak","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",145,255,115,0.568627,1,0.45098,4169,0.2
"54",9223,22759,"South-Central Interior Large Floodplain Forest",9223,2471,"Tr Central Interior and Appalachian Floodplain Systems","Tree","Riparian",666,"Eastern Floodplain Forests","SAF 61: River Birch-Sycamore","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",0,92,0,0,0.360784,0,5061,0.2
"55",9282,10065,"West Gulf Coastal Plain Large River Floodplain Forest",9282,2473,"Tr Gulf and Atlantic Coastal Plain Floodplain Systems","Tree","Riparian",666,"Eastern Floodplain Forests","SAF 92: Sweetgum-Willow Oak","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",145,255,115,0.568627,1,0.45098,2238,0.1
"56",9284,45286,"West Gulf Coastal Plain Small Stream and River Forest",9284,2474,"Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems","Tree","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 92: Sweetgum-Willow Oak","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",145,255,115,0.568627,1,0.45098,10071,0.4
"57",9320,51,"Southeastern Native Ruderal Flooded & Swamp Forest",9320,2572,"Tr Southeastern Native Ruderal Flooded & Swamp Forest","Tree","Riparian",708,"Introduced Woody Wetland Vegetation","LF 58: Introduced Woody Wetlands and Riparian Vegetation","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",0,132,168,0,0.517647,0.658824,11,0
"58",9321,356376,"Southeastern Native Ruderal Forest",9321,2573,"Tr Southeastern Native Ruderal Forest","Tree","Conifer-Hardwood",707,"Introduced Upland Vegetation-Treed","LF 51: Introduced Upland Vegetation - Tree","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",255,105,46,1,0.411765,0.180392,79256,2.9
"59",9322,1147410,"Southeastern North American Temperate Forest Plantation",9322,2574,"Tr Southeastern North American Temperate Forest Plantation","Tree","Conifer",731,"Managed Tree Plantation","LF 61: Managed Tree Plantation","Tree-dominated","Closed tree canopy","Evergreen closed tree canopy",158,67,14,0.619608,0.262745,0.054902,255178,9.3
"60",9323,39356,"Southeastern Ruderal Shrubland",9323,2575,"Sh Southeastern Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,8753,0.3
"61",9324,792,"Southeastern Ruderal Wet Meadow & Marsh",9324,2576,"He Southeastern Ruderal Wet Meadow & Marsh","Herb","Riparian",709,"Introduced Herbaceous Wetland Vegetation","LF 59: Introduced Herbaceous Wetland and Riparian Vegetation","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,176,0
"62",9707,68,"Ozark-Ouachita Riparian Shrubland",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Shrub","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",0,92,0,0,0.360784,0,15,0
"63",9708,18980,"Ozark-Ouachita Riparian Herbaceous",9207,2472,"Tr Central Interior and Appalachian Riparian Systems","Herb","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 61: River Birch-Sycamore","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",0,92,0,0,0.360784,0,4221,0.2
"64",9723,58,"South-Central Interior Large Floodplain Shrubland",9223,2471,"Tr Central Interior and Appalachian Floodplain Systems","Shrub","Riparian",666,"Eastern Floodplain Forests","SAF 61: River Birch-Sycamore","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",0,92,0,0,0.360784,0,13,0
"65",9725,2371,"South-Central Interior Large Floodplain Herbaceous",9223,2471,"Tr Central Interior and Appalachian Floodplain Systems","Herb","Riparian",666,"Eastern Floodplain Forests","SAF 61: River Birch-Sycamore","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",0,92,0,0,0.360784,0,527,0
"66",9782,64,"West Gulf Coastal Plain Large River Floodplain Shrubland",9282,2473,"Tr Gulf and Atlantic Coastal Plain Floodplain Systems","Shrub","Riparian",666,"Eastern Floodplain Forests","SAF 92: Sweetgum-Willow Oak","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",145,255,115,0.568627,1,0.45098,14,0
"67",9783,4655,"West Gulf Coastal Plain Large River Floodplain Herbaceous",9282,2473,"Tr Gulf and Atlantic Coastal Plain Floodplain Systems","Herb","Riparian",666,"Eastern Floodplain Forests","SAF 92: Sweetgum-Willow Oak","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",145,255,115,0.568627,1,0.45098,1035,0
"68",9784,183,"West Gulf Coastal Plain Small Stream and River Shrubland",9284,2474,"Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems","Shrub","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 92: Sweetgum-Willow Oak","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",145,255,115,0.568627,1,0.45098,41,0
"69",9785,1637,"West Gulf Coastal Plain Small Stream and River Herbaceous",9284,2474,"Tr Gulf and Atlantic Coastal Plain Small Stream Riparian Systems","Herb","Riparian",668,"Eastern Small Stream Riparian Forests","SAF 92: Sweetgum-Willow Oak","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",145,255,115,0.568627,1,0.45098,364,0
"70",9823,209968,"Southeastern Ruderal Grassland",9323,2575,"Sh Southeastern Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,46696,1.7
"71",9994,656,"West Gulf Coastal Plain Herbaceous Seep and Bog",9994,2597,"He West Gulf Coastal Plain Herbaceous Seep and Bog","Herb","Riparian",675,"Inland Marshes and Prairies","LF 70: Gulf Coastal Plain Herbaceous Wetland","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,153,0,1,0.6,0,146,0
